Literal,Node_ID,Position,Feature
x1774,61,"(5, 6)",C
x1775,61,"(5, 6)",D
x1776,61,"(5, 6)",E
x1777,61,"(5, 6)",F
x1778,61,"(5, 6)",G
x1779,61,"(5, 6)",H
x1780,61,"(5, 6)",I
x1781,61,"(5, 6)",J
x1782,61,"(5, 6)",K
x1783,61,"(5, 6)",L
x1784,61,"(5, 6)",M
x1785,61,"(5, 6)",N
x1786,61,"(5, 6)",P
x1787,61,"(5, 6)",Q
x1788,61,"(5, 6)",R
x1789,61,"(5, 6)",S
x1790,61,"(5, 6)",T
x1791,61,"(5, 6)",U
x1792,61,"(5, 6)",V
x1793,61,"(5, 6)",W
x1794,61,"(5, 6)",Y
x1795,61,"(5, 6)",Z
x1796,61,"(5, 6)",Connected
x1797,61,"(5, 6)",Not Connected
x1798,62,"(5, 7)",X
x1799,62,"(5, 7)",O
x1800,62,"(5, 7)", 
x1801,62,"(5, 7)",A
x1802,62,"(5, 7)",B
x1803,62,"(5, 7)",C
x1804,62,"(5, 7)",D
x1805,62,"(5, 7)",E
x1806,62,"(5, 7)",F
x1807,62,"(5, 7)",G
x1808,62,"(5, 7)",H
x1809,62,"(5, 7)",I
x1810,62,"(5, 7)",J
x1811,62,"(5, 7)",K
x1812,62,"(5, 7)",L
x1813,62,"(5, 7)",M
x1814,62,"(5, 7)",N
x1815,62,"(5, 7)",P
x1816,62,"(5, 7)",Q
x1817,62,"(5, 7)",R
x1818,62,"(5, 7)",S
x1819,62,"(5, 7)",T
x1820,62,"(5, 7)",U
x1821,62,"(5, 7)",V
x1822,62,"(5, 7)",W
x1823,62,"(5, 7)",Y
x1824,62,"(5, 7)",Z
x1825,62,"(5, 7)",Connected
x1826,62,"(5, 7)",Not Connected
x1827,63,"(5, 8)",X
x1828,63,"(5, 8)",O
x1829,63,"(5, 8)", 
x1830,63,"(5, 8)",A
x1831,63,"(5, 8)",B
x1832,63,"(5, 8)",C
x1833,63,"(5, 8)",D
x1834,63,"(5, 8)",E
x1835,63,"(5, 8)",F
x1836,63,"(5, 8)",G
x1837,63,"(5, 8)",H
x1838,63,"(5, 8)",I
x1839,63,"(5, 8)",J
x1840,63,"(5, 8)",K
x1841,63,"(5, 8)",L
x1842,63,"(5, 8)",M
x1843,63,"(5, 8)",N
x1844,63,"(5, 8)",P
x1845,63,"(5, 8)",Q
x1846,63,"(5, 8)",R
x1847,63,"(5, 8)",S
x1848,63,"(5, 8)",T
x1849,63,"(5, 8)",U
x1850,63,"(5, 8)",V
x1851,63,"(5, 8)",W
x1852,63,"(5, 8)",Y
x1853,63,"(5, 8)",Z
x1854,63,"(5, 8)",Connected
x1855,63,"(5, 8)",Not Connected
x1856,64,"(5, 9)",X
x1857,64,"(5, 9)",O
x1858,64,"(5, 9)", 
x1859,64,"(5, 9)",A
x1860,64,"(5, 9)",B
x1861,64,"(5, 9)",C
x1862,64,"(5, 9)",D
x1863,64,"(5, 9)",E
x1864,64,"(5, 9)",F
x1865,64,"(5, 9)",G
x1866,64,"(5, 9)",H
x1867,64,"(5, 9)",I
x1868,64,"(5, 9)",J
x1869,64,"(5, 9)",K
x1870,64,"(5, 9)",L
x1871,64,"(5, 9)",M
x1872,64,"(5, 9)",N
x1873,64,"(5, 9)",P
x1874,64,"(5, 9)",Q
x1875,64,"(5, 9)",R
x1876,64,"(5, 9)",S
x1877,64,"(5, 9)",T
x1878,64,"(5, 9)",U
x1879,64,"(5, 9)",V
x1880,64,"(5, 9)",W
x1881,64,"(5, 9)",Y
x1882,64,"(5, 9)",Z
x1883,64,"(5, 9)",Connected
x1884,64,"(5, 9)",Not Connected
x1885,65,"(5, 10)",X
x1886,65,"(5, 10)",O
x1887,65,"(5, 10)", 
x1888,65,"(5, 10)",A
x1889,65,"(5, 10)",B
x1890,65,"(5, 10)",C
x1891,65,"(5, 10)",D
x1892,65,"(5, 10)",E
x1893,65,"(5, 10)",F
x1894,65,"(5, 10)",G
x1895,65,"(5, 10)",H
x1896,65,"(5, 10)",I
x1897,65,"(5, 10)",J
x1898,65,"(5, 10)",K
x1899,65,"(5, 10)",L
x1900,65,"(5, 10)",M
x1901,65,"(5, 10)",N
x1902,65,"(5, 10)",P
x1903,65,"(5, 10)",Q
x1904,65,"(5, 10)",R
x1905,65,"(5, 10)",S
x1906,65,"(5, 10)",T
x1907,65,"(5, 10)",U
x1908,65,"(5, 10)",V
x1909,65,"(5, 10)",W
x1910,65,"(5, 10)",Y
x1911,65,"(5, 10)",Z
x1912,65,"(5, 10)",Connected
x1913,65,"(5, 10)",Not Connected
x1914,66,"(6, 0)",X
x1915,66,"(6, 0)",O
x1916,66,"(6, 0)", 
x1917,66,"(6, 0)",A
x1918,66,"(6, 0)",B
x1919,66,"(6, 0)",C
x1920,66,"(6, 0)",D
x1921,66,"(6, 0)",E
x1922,66,"(6, 0)",F
x1923,66,"(6, 0)",G
x1924,66,"(6, 0)",H
x1925,66,"(6, 0)",I
x1926,66,"(6, 0)",J
x1927,66,"(6, 0)",K
x1928,66,"(6, 0)",L
x1929,66,"(6, 0)",M
x1930,66,"(6, 0)",N
x1931,66,"(6, 0)",P
x1932,66,"(6, 0)",Q
x1933,66,"(6, 0)",R
x1934,66,"(6, 0)",S
x1935,66,"(6, 0)",T
x1936,66,"(6, 0)",U
x1937,66,"(6, 0)",V
x1938,66,"(6, 0)",W
x1939,66,"(6, 0)",Y
x1940,66,"(6, 0)",Z
x1941,66,"(6, 0)",Connected
x1942,66,"(6, 0)",Not Connected
x1943,67,"(6, 1)",X
x1944,67,"(6, 1)",O
x1945,67,"(6, 1)", 
x1946,67,"(6, 1)",A
x1947,67,"(6, 1)",B
x1948,67,"(6, 1)",C
x1949,67,"(6, 1)",D
x1950,67,"(6, 1)",E
x1951,67,"(6, 1)",F
x1952,67,"(6, 1)",G
x1953,67,"(6, 1)",H
x1954,67,"(6, 1)",I
x1955,67,"(6, 1)",J
x1956,67,"(6, 1)",K
x1957,67,"(6, 1)",L
x1958,67,"(6, 1)",M
x1959,67,"(6, 1)",N
x1960,67,"(6, 1)",P
x1961,67,"(6, 1)",Q
x1962,67,"(6, 1)",R
x1963,67,"(6, 1)",S
x1964,67,"(6, 1)",T
x1965,67,"(6, 1)",U
x1966,67,"(6, 1)",V
x1967,67,"(6, 1)",W
x1968,67,"(6, 1)",Y
x1969,67,"(6, 1)",Z
x1970,67,"(6, 1)",Connected
x1971,67,"(6, 1)",Not Connected
x1972,68,"(6, 2)",X
x1973,68,"(6, 2)",O
x1974,68,"(6, 2)", 
x1975,68,"(6, 2)",A
x1976,68,"(6, 2)",B
x1977,68,"(6, 2)",C
x1978,68,"(6, 2)",D
x1979,68,"(6, 2)",E
x1980,68,"(6, 2)",F
x1981,68,"(6, 2)",G
x1982,68,"(6, 2)",H
x1983,68,"(6, 2)",I
x1984,68,"(6, 2)",J
x1985,68,"(6, 2)",K
x1986,68,"(6, 2)",L
x1987,68,"(6, 2)",M
x1988,68,"(6, 2)",N
x1989,68,"(6, 2)",P
x1990,68,"(6, 2)",Q
x1991,68,"(6, 2)",R
x1992,68,"(6, 2)",S
x1993,68,"(6, 2)",T
x1994,68,"(6, 2)",U
x1995,68,"(6, 2)",V
x1996,68,"(6, 2)",W
x1997,68,"(6, 2)",Y
x1998,68,"(6, 2)",Z
x1999,68,"(6, 2)",Connected
x2000,68,"(6, 2)",Not Connected
x2001,69,"(6, 3)",X
x2002,69,"(6, 3)",O
x2003,69,"(6, 3)", 
x2004,69,"(6, 3)",A
x2005,69,"(6, 3)",B
x2006,69,"(6, 3)",C
x2007,69,"(6, 3)",D
x2008,69,"(6, 3)",E
x2009,69,"(6, 3)",F
x2010,69,"(6, 3)",G
x2011,69,"(6, 3)",H
x2012,69,"(6, 3)",I
x2013,69,"(6, 3)",J
x2014,69,"(6, 3)",K
x2015,69,"(6, 3)",L
x2016,69,"(6, 3)",M
x2017,69,"(6, 3)",N
x2018,69,"(6, 3)",P
x2019,69,"(6, 3)",Q
x2020,69,"(6, 3)",R
x2021,69,"(6, 3)",S
x2022,69,"(6, 3)",T
x2023,69,"(6, 3)",U
x2024,69,"(6, 3)",V
x2025,69,"(6, 3)",W
x2026,69,"(6, 3)",Y
x2027,69,"(6, 3)",Z
x2028,69,"(6, 3)",Connected
x2029,69,"(6, 3)",Not Connected
x2030,70,"(6, 4)",X
x2031,70,"(6, 4)",O
x2032,70,"(6, 4)", 
x2033,70,"(6, 4)",A
x2034,70,"(6, 4)",B
x2035,70,"(6, 4)",C
x2036,70,"(6, 4)",D
x2037,70,"(6, 4)",E
x2038,70,"(6, 4)",F
x2039,70,"(6, 4)",G
x2040,70,"(6, 4)",H
x2041,70,"(6, 4)",I
x2042,70,"(6, 4)",J
x2043,70,"(6, 4)",K
x2044,70,"(6, 4)",L
x2045,70,"(6, 4)",M
x2046,70,"(6, 4)",N
x2047,70,"(6, 4)",P
x2048,70,"(6, 4)",Q
x2049,70,"(6, 4)",R
x2050,70,"(6, 4)",S
x2051,70,"(6, 4)",T
x2052,70,"(6, 4)",U
x2053,70,"(6, 4)",V
x2054,70,"(6, 4)",W
x2055,70,"(6, 4)",Y
x2056,70,"(6, 4)",Z
x2057,70,"(6, 4)",Connected
x2058,70,"(6, 4)",Not Connected
x2059,71,"(6, 5)",X
x2060,71,"(6, 5)",O
x2061,71,"(6, 5)", 
x2062,71,"(6, 5)",A
x2063,71,"(6, 5)",B
x2064,71,"(6, 5)",C
x2065,71,"(6, 5)",D
x2066,71,"(6, 5)",E
x2067,71,"(6, 5)",F
x2068,71,"(6, 5)",G
x2069,71,"(6, 5)",H
x2070,71,"(6, 5)",I
x2071,71,"(6, 5)",J
x2072,71,"(6, 5)",K
x2073,71,"(6, 5)",L
x2074,71,"(6, 5)",M
x2075,71,"(6, 5)",N
x2076,71,"(6, 5)",P
x2077,71,"(6, 5)",Q
x2078,71,"(6, 5)",R
x2079,71,"(6, 5)",S
x2080,71,"(6, 5)",T
x2081,71,"(6, 5)",U
x2082,71,"(6, 5)",V
x2083,71,"(6, 5)",W
x2084,71,"(6, 5)",Y
x2085,71,"(6, 5)",Z
x2086,71,"(6, 5)",Connected
x2087,71,"(6, 5)",Not Connected
x2088,72,"(6, 6)",X
x2089,72,"(6, 6)",O
x2090,72,"(6, 6)", 
x2091,72,"(6, 6)",A
x2092,72,"(6, 6)",B
x2093,72,"(6, 6)",C
x2094,72,"(6, 6)",D
x2095,72,"(6, 6)",E
x2096,72,"(6, 6)",F
x2097,72,"(6, 6)",G
x2098,72,"(6, 6)",H
x2099,72,"(6, 6)",I
x2100,72,"(6, 6)",J
x2101,72,"(6, 6)",K
x2102,72,"(6, 6)",L
x2103,72,"(6, 6)",M
x2104,72,"(6, 6)",N
x2105,72,"(6, 6)",P
x2106,72,"(6, 6)",Q
x2107,72,"(6, 6)",R
x2108,72,"(6, 6)",S
x2109,72,"(6, 6)",T
x2110,72,"(6, 6)",U
x2111,72,"(6, 6)",V
x2112,72,"(6, 6)",W
x2113,72,"(6, 6)",Y
x2114,72,"(6, 6)",Z
x2115,72,"(6, 6)",Connected
x2116,72,"(6, 6)",Not Connected
x2117,73,"(6, 7)",X
x2118,73,"(6, 7)",O
x2119,73,"(6, 7)", 
x2120,73,"(6, 7)",A
x2121,73,"(6, 7)",B
x2122,73,"(6, 7)",C
x2123,73,"(6, 7)",D
x2124,73,"(6, 7)",E
x2125,73,"(6, 7)",F
x2126,73,"(6, 7)",G
x2127,73,"(6, 7)",H
x2128,73,"(6, 7)",I
x2129,73,"(6, 7)",J
x2130,73,"(6, 7)",K
x2131,73,"(6, 7)",L
x2132,73,"(6, 7)",M
x2133,73,"(6, 7)",N
x2134,73,"(6, 7)",P
x2135,73,"(6, 7)",Q
x2136,73,"(6, 7)",R
x2137,73,"(6, 7)",S
x2138,73,"(6, 7)",T
x2139,73,"(6, 7)",U
x2140,73,"(6, 7)",V
x2141,73,"(6, 7)",W
x2142,73,"(6, 7)",Y
x2143,73,"(6, 7)",Z
x2144,73,"(6, 7)",Connected
x2145,73,"(6, 7)",Not Connected
x2146,74,"(6, 8)",X
x2147,74,"(6, 8)",O
x2148,74,"(6, 8)", 
x2149,74,"(6, 8)",A
x2150,74,"(6, 8)",B
x2151,74,"(6, 8)",C
x2152,74,"(6, 8)",D
x2153,74,"(6, 8)",E
x2154,74,"(6, 8)",F
x2155,74,"(6, 8)",G
x2156,74,"(6, 8)",H
x2157,74,"(6, 8)",I
x2158,74,"(6, 8)",J
x2159,74,"(6, 8)",K
x2160,74,"(6, 8)",L
x2161,74,"(6, 8)",M
x2162,74,"(6, 8)",N
x2163,74,"(6, 8)",P
x2164,74,"(6, 8)",Q
x2165,74,"(6, 8)",R
x2166,74,"(6, 8)",S
x2167,74,"(6, 8)",T
x2168,74,"(6, 8)",U
x2169,74,"(6, 8)",V
x2170,74,"(6, 8)",W
x2171,74,"(6, 8)",Y
x2172,74,"(6, 8)",Z
x2173,74,"(6, 8)",Connected
x2174,74,"(6, 8)",Not Connected
x2175,75,"(6, 9)",X
x2176,75,"(6, 9)",O
x2177,75,"(6, 9)", 
x2178,75,"(6, 9)",A
x2179,75,"(6, 9)",B
x2180,75,"(6, 9)",C
x2181,75,"(6, 9)",D
x2182,75,"(6, 9)",E
x2183,75,"(6, 9)",F
x2184,75,"(6, 9)",G
x2185,75,"(6, 9)",H
x2186,75,"(6, 9)",I
x2187,75,"(6, 9)",J
x2188,75,"(6, 9)",K
x2189,75,"(6, 9)",L
x2190,75,"(6, 9)",M
x2191,75,"(6, 9)",N
x2192,75,"(6, 9)",P
x2193,75,"(6, 9)",Q
x2194,75,"(6, 9)",R
x2195,75,"(6, 9)",S
x2196,75,"(6, 9)",T
x2197,75,"(6, 9)",U
x2198,75,"(6, 9)",V
x2199,75,"(6, 9)",W
x2200,75,"(6, 9)",Y
x2201,75,"(6, 9)",Z
x2202,75,"(6, 9)",Connected
x2203,75,"(6, 9)",Not Connected
x2204,76,"(6, 10)",X
x2205,76,"(6, 10)",O
x2206,76,"(6, 10)", 
x2207,76,"(6, 10)",A
x2208,76,"(6, 10)",B
x2209,76,"(6, 10)",C
x2210,76,"(6, 10)",D
x2211,76,"(6, 10)",E
x2212,76,"(6, 10)",F
x2213,76,"(6, 10)",G
x2214,76,"(6, 10)",H
x2215,76,"(6, 10)",I
x2216,76,"(6, 10)",J
x2217,76,"(6, 10)",K
x2218,76,"(6, 10)",L
x2219,76,"(6, 10)",M
x2220,76,"(6, 10)",N
x2221,76,"(6, 10)",P
x2222,76,"(6, 10)",Q
x2223,76,"(6, 10)",R
x2224,76,"(6, 10)",S
x2225,76,"(6, 10)",T
x2226,76,"(6, 10)",U
x2227,76,"(6, 10)",V
x2228,76,"(6, 10)",W
x2229,76,"(6, 10)",Y
x2230,76,"(6, 10)",Z
x2231,76,"(6, 10)",Connected
x2232,76,"(6, 10)",Not Connected
x2233,77,"(7, 0)",X
x2234,77,"(7, 0)",O
x2235,77,"(7, 0)", 
x2236,77,"(7, 0)",A
x2237,77,"(7, 0)",B
x2238,77,"(7, 0)",C
x2239,77,"(7, 0)",D
x2240,77,"(7, 0)",E
x2241,77,"(7, 0)",F
x2242,77,"(7, 0)",G
x2243,77,"(7, 0)",H
x2244,77,"(7, 0)",I
x2245,77,"(7, 0)",J
x2246,77,"(7, 0)",K
x2247,77,"(7, 0)",L
x2248,77,"(7, 0)",M
x2249,77,"(7, 0)",N
x2250,77,"(7, 0)",P
x2251,77,"(7, 0)",Q
x2252,77,"(7, 0)",R
x2253,77,"(7, 0)",S
x2254,77,"(7, 0)",T
x2255,77,"(7, 0)",U
x2256,77,"(7, 0)",V
x2257,77,"(7, 0)",W
x2258,77,"(7, 0)",Y
x2259,77,"(7, 0)",Z
x2260,77,"(7, 0)",Connected
x2261,77,"(7, 0)",Not Connected
x2262,78,"(7, 1)",X
x2263,78,"(7, 1)",O
x2264,78,"(7, 1)", 
x2265,78,"(7, 1)",A
x2266,78,"(7, 1)",B
x2267,78,"(7, 1)",C
x2268,78,"(7, 1)",D
x2269,78,"(7, 1)",E
x2270,78,"(7, 1)",F
x2271,78,"(7, 1)",G
x2272,78,"(7, 1)",H
x2273,78,"(7, 1)",I
x2274,78,"(7, 1)",J
x2275,78,"(7, 1)",K
x2276,78,"(7, 1)",L
x2277,78,"(7, 1)",M
x2278,78,"(7, 1)",N
x2279,78,"(7, 1)",P
x2280,78,"(7, 1)",Q
x2281,78,"(7, 1)",R
x2282,78,"(7, 1)",S
x2283,78,"(7, 1)",T
x2284,78,"(7, 1)",U
x2285,78,"(7, 1)",V
x2286,78,"(7, 1)",W
x2287,78,"(7, 1)",Y
x2288,78,"(7, 1)",Z
x2289,78,"(7, 1)",Connected
x2290,78,"(7, 1)",Not Connected
x2291,79,"(7, 2)",X
x2292,79,"(7, 2)",O
x2293,79,"(7, 2)", 
x2294,79,"(7, 2)",A
x2295,79,"(7, 2)",B
x2296,79,"(7, 2)",C
x2297,79,"(7, 2)",D
x2298,79,"(7, 2)",E
x2299,79,"(7, 2)",F
x2300,79,"(7, 2)",G
x2301,79,"(7, 2)",H
x2302,79,"(7, 2)",I
x2303,79,"(7, 2)",J
x2304,79,"(7, 2)",K
x2305,79,"(7, 2)",L
x2306,79,"(7, 2)",M
x2307,79,"(7, 2)",N
x2308,79,"(7, 2)",P
x2309,79,"(7, 2)",Q
x2310,79,"(7, 2)",R
x2311,79,"(7, 2)",S
x2312,79,"(7, 2)",T
x2313,79,"(7, 2)",U
x2314,79,"(7, 2)",V
x2315,79,"(7, 2)",W
x2316,79,"(7, 2)",Y
x2317,79,"(7, 2)",Z
x2318,79,"(7, 2)",Connected
x2319,79,"(7, 2)",Not Connected
x2320,80,"(7, 3)",X
x2321,80,"(7, 3)",O
x2322,80,"(7, 3)", 
x2323,80,"(7, 3)",A
x2324,80,"(7, 3)",B
x2325,80,"(7, 3)",C
x2326,80,"(7, 3)",D
x2327,80,"(7, 3)",E
x2328,80,"(7, 3)",F
x2329,80,"(7, 3)",G
x2330,80,"(7, 3)",H
x2331,80,"(7, 3)",I
x2332,80,"(7, 3)",J
x2333,80,"(7, 3)",K
x2334,80,"(7, 3)",L
x2335,80,"(7, 3)",M
x2336,80,"(7, 3)",N
x2337,80,"(7, 3)",P
x2338,80,"(7, 3)",Q
x2339,80,"(7, 3)",R
x2340,80,"(7, 3)",S
x2341,80,"(7, 3)",T
x2342,80,"(7, 3)",U
x2343,80,"(7, 3)",V
x2344,80,"(7, 3)",W
x2345,80,"(7, 3)",Y
x2346,80,"(7, 3)",Z
x2347,80,"(7, 3)",Connected
x2348,80,"(7, 3)",Not Connected
x2349,81,"(7, 4)",X
x2350,81,"(7, 4)",O
x2351,81,"(7, 4)", 
x2352,81,"(7, 4)",A
x2353,81,"(7, 4)",B
x2354,81,"(7, 4)",C
x2355,81,"(7, 4)",D
x2356,81,"(7, 4)",E
x2357,81,"(7, 4)",F
x2358,81,"(7, 4)",G
x2359,81,"(7, 4)",H
x2360,81,"(7, 4)",I
x2361,81,"(7, 4)",J
x2362,81,"(7, 4)",K
x2363,81,"(7, 4)",L
x2364,81,"(7, 4)",M
x2365,81,"(7, 4)",N
x2366,81,"(7, 4)",P
x2367,81,"(7, 4)",Q
x2368,81,"(7, 4)",R
x2369,81,"(7, 4)",S
x2370,81,"(7, 4)",T
x2371,81,"(7, 4)",U
x2372,81,"(7, 4)",V
x2373,81,"(7, 4)",W
x2374,81,"(7, 4)",Y
x2375,81,"(7, 4)",Z
x2376,81,"(7, 4)",Connected
x2377,81,"(7, 4)",Not Connected
x2378,82,"(7, 5)",X
x2379,82,"(7, 5)",O
x2380,82,"(7, 5)", 
x2381,82,"(7, 5)",A
x2382,82,"(7, 5)",B
x2383,82,"(7, 5)",C
x2384,82,"(7, 5)",D
x2385,82,"(7, 5)",E
x2386,82,"(7, 5)",F
x2387,82,"(7, 5)",G
x2388,82,"(7, 5)",H
x2389,82,"(7, 5)",I
x2390,82,"(7, 5)",J
x2391,82,"(7, 5)",K
x2392,82,"(7, 5)",L
x2393,82,"(7, 5)",M
x2394,82,"(7, 5)",N
x2395,82,"(7, 5)",P
x2396,82,"(7, 5)",Q
x2397,82,"(7, 5)",R
x2398,82,"(7, 5)",S
x2399,82,"(7, 5)",T
x2400,82,"(7, 5)",U
x2401,82,"(7, 5)",V
x2402,82,"(7, 5)",W
x2403,82,"(7, 5)",Y
x2404,82,"(7, 5)",Z
x2405,82,"(7, 5)",Connected
x2406,82,"(7, 5)",Not Connected
x2407,83,"(7, 6)",X
x2408,83,"(7, 6)",O
x2409,83,"(7, 6)", 
x2410,83,"(7, 6)",A
x2411,83,"(7, 6)",B
x2412,83,"(7, 6)",C
x2413,83,"(7, 6)",D
x2414,83,"(7, 6)",E
x2415,83,"(7, 6)",F
x2416,83,"(7, 6)",G
x2417,83,"(7, 6)",H
x2418,83,"(7, 6)",I
x2419,83,"(7, 6)",J
x2420,83,"(7, 6)",K
x2421,83,"(7, 6)",L
x2422,83,"(7, 6)",M
x2423,83,"(7, 6)",N
x2424,83,"(7, 6)",P
x2425,83,"(7, 6)",Q
x2426,83,"(7, 6)",R
x2427,83,"(7, 6)",S
x2428,83,"(7, 6)",T
x2429,83,"(7, 6)",U
x2430,83,"(7, 6)",V
x2431,83,"(7, 6)",W
x2432,83,"(7, 6)",Y
x2433,83,"(7, 6)",Z
x2434,83,"(7, 6)",Connected
x2435,83,"(7, 6)",Not Connected
x2436,84,"(7, 7)",X
x2437,84,"(7, 7)",O
x2438,84,"(7, 7)", 
x2439,84,"(7, 7)",A
x2440,84,"(7, 7)",B
x2441,84,"(7, 7)",C
x2442,84,"(7, 7)",D
x2443,84,"(7, 7)",E
x2444,84,"(7, 7)",F
x2445,84,"(7, 7)",G
x2446,84,"(7, 7)",H
x2447,84,"(7, 7)",I
x2448,84,"(7, 7)",J
x2449,84,"(7, 7)",K
x2450,84,"(7, 7)",L
x2451,84,"(7, 7)",M
x2452,84,"(7, 7)",N
x2453,84,"(7, 7)",P
x2454,84,"(7, 7)",Q
x2455,84,"(7, 7)",R
x2456,84,"(7, 7)",S
x2457,84,"(7, 7)",T
x2458,84,"(7, 7)",U
x2459,84,"(7, 7)",V
x2460,84,"(7, 7)",W
x2461,84,"(7, 7)",Y
x2462,84,"(7, 7)",Z
x2463,84,"(7, 7)",Connected
x2464,84,"(7, 7)",Not Connected
x2465,85,"(7, 8)",X
x2466,85,"(7, 8)",O
x2467,85,"(7, 8)", 
x2468,85,"(7, 8)",A
x2469,85,"(7, 8)",B
x2470,85,"(7, 8)",C
x2471,85,"(7, 8)",D
x2472,85,"(7, 8)",E
x2473,85,"(7, 8)",F
x2474,85,"(7, 8)",G
x2475,85,"(7, 8)",H
x2476,85,"(7, 8)",I
x2477,85,"(7, 8)",J
x2478,85,"(7, 8)",K
x2479,85,"(7, 8)",L
x2480,85,"(7, 8)",M
x2481,85,"(7, 8)",N
x2482,85,"(7, 8)",P
x2483,85,"(7, 8)",Q
x2484,85,"(7, 8)",R
x2485,85,"(7, 8)",S
x2486,85,"(7, 8)",T
x2487,85,"(7, 8)",U
x2488,85,"(7, 8)",V
x2489,85,"(7, 8)",W
x2490,85,"(7, 8)",Y
x2491,85,"(7, 8)",Z
x2492,85,"(7, 8)",Connected
x2493,85,"(7, 8)",Not Connected
x2494,86,"(7, 9)",X
x2495,86,"(7, 9)",O
x2496,86,"(7, 9)", 
x2497,86,"(7, 9)",A
x2498,86,"(7, 9)",B
x2499,86,"(7, 9)",C
x2500,86,"(7, 9)",D
x2501,86,"(7, 9)",E
x2502,86,"(7, 9)",F
x2503,86,"(7, 9)",G
x2504,86,"(7, 9)",H
x2505,86,"(7, 9)",I
x2506,86,"(7, 9)",J
x2507,86,"(7, 9)",K
x2508,86,"(7, 9)",L
x2509,86,"(7, 9)",M
x2510,86,"(7, 9)",N
x2511,86,"(7, 9)",P
x2512,86,"(7, 9)",Q
x2513,86,"(7, 9)",R
x2514,86,"(7, 9)",S
x2515,86,"(7, 9)",T
x2516,86,"(7, 9)",U
x2517,86,"(7, 9)",V
x2518,86,"(7, 9)",W
x2519,86,"(7, 9)",Y
x2520,86,"(7, 9)",Z
x2521,86,"(7, 9)",Connected
x2522,86,"(7, 9)",Not Connected
x2523,87,"(7, 10)",X
x2524,87,"(7, 10)",O
x2525,87,"(7, 10)", 
x2526,87,"(7, 10)",A
x2527,87,"(7, 10)",B
x2528,87,"(7, 10)",C
x2529,87,"(7, 10)",D
x2530,87,"(7, 10)",E
x2531,87,"(7, 10)",F
x2532,87,"(7, 10)",G
x2533,87,"(7, 10)",H
x2534,87,"(7, 10)",I
x2535,87,"(7, 10)",J
x2536,87,"(7, 10)",K
x2537,87,"(7, 10)",L
x2538,87,"(7, 10)",M
x2539,87,"(7, 10)",N
x2540,87,"(7, 10)",P
x2541,87,"(7, 10)",Q
x2542,87,"(7, 10)",R
x2543,87,"(7, 10)",S
x2544,87,"(7, 10)",T
x2545,87,"(7, 10)",U
x2546,87,"(7, 10)",V
x2547,87,"(7, 10)",W
x2548,87,"(7, 10)",Y
x2549,87,"(7, 10)",Z
x2550,87,"(7, 10)",Connected
x2551,87,"(7, 10)",Not Connected
x2552,88,"(8, 0)",X
x2553,88,"(8, 0)",O
x2554,88,"(8, 0)", 
x2555,88,"(8, 0)",A
x2556,88,"(8, 0)",B
x2557,88,"(8, 0)",C
x2558,88,"(8, 0)",D
x2559,88,"(8, 0)",E
x2560,88,"(8, 0)",F
x2561,88,"(8, 0)",G
x2562,88,"(8, 0)",H
x2563,88,"(8, 0)",I
x2564,88,"(8, 0)",J
x2565,88,"(8, 0)",K
x2566,88,"(8, 0)",L
x2567,88,"(8, 0)",M
x2568,88,"(8, 0)",N
x2569,88,"(8, 0)",P
x2570,88,"(8, 0)",Q
x2571,88,"(8, 0)",R
x2572,88,"(8, 0)",S
x2573,88,"(8, 0)",T
x2574,88,"(8, 0)",U
x2575,88,"(8, 0)",V
x2576,88,"(8, 0)",W
x2577,88,"(8, 0)",Y
x2578,88,"(8, 0)",Z
x2579,88,"(8, 0)",Connected
x2580,88,"(8, 0)",Not Connected
x2581,89,"(8, 1)",X
x2582,89,"(8, 1)",O
x2583,89,"(8, 1)", 
x2584,89,"(8, 1)",A
x2585,89,"(8, 1)",B
x2586,89,"(8, 1)",C
x2587,89,"(8, 1)",D
x2588,89,"(8, 1)",E
x2589,89,"(8, 1)",F
x2590,89,"(8, 1)",G
x2591,89,"(8, 1)",H
x2592,89,"(8, 1)",I
x2593,89,"(8, 1)",J
x2594,89,"(8, 1)",K
x2595,89,"(8, 1)",L
x2596,89,"(8, 1)",M
x2597,89,"(8, 1)",N
x2598,89,"(8, 1)",P
x2599,89,"(8, 1)",Q
x2600,89,"(8, 1)",R
x2601,89,"(8, 1)",S
x2602,89,"(8, 1)",T
x2603,89,"(8, 1)",U
x2604,89,"(8, 1)",V
x2605,89,"(8, 1)",W
x2606,89,"(8, 1)",Y
x2607,89,"(8, 1)",Z
x2608,89,"(8, 1)",Connected
x2609,89,"(8, 1)",Not Connected
x2610,90,"(8, 2)",X
x2611,90,"(8, 2)",O
x2612,90,"(8, 2)", 
x2613,90,"(8, 2)",A
x2614,90,"(8, 2)",B
x2615,90,"(8, 2)",C
x2616,90,"(8, 2)",D
x2617,90,"(8, 2)",E
x2618,90,"(8, 2)",F
x2619,90,"(8, 2)",G
x2620,90,"(8, 2)",H
x2621,90,"(8, 2)",I
x2622,90,"(8, 2)",J
x2623,90,"(8, 2)",K
x2624,90,"(8, 2)",L
x2625,90,"(8, 2)",M
x2626,90,"(8, 2)",N
x2627,90,"(8, 2)",P
x2628,90,"(8, 2)",Q
x2629,90,"(8, 2)",R
x2630,90,"(8, 2)",S
